Participant,Worker,Overall,RecommendHiring,Colleague,Engaged,Excited,EyeContact,Smiled,SpeakingRate,NoFillers,Friendly,Paused,EngagingTone,StructuredAnswers,Calm,NotStressed,Focused,Authentic,NotAwkward,Total
pp43,ABM77ZQWCHPNX,5.0,5.0,4.0,2.0,6.0,7.0,6.0,7.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,97.0
pp43,ANUXUJE8QRE0C,5.0,5.0,5.0,7.0,5.0,4.0,7.0,7.0,2.0,6.0,7.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,100.0
pp43,ARX0S1CIDJLOX,5.0,5.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,101.0
pp43,AGGR,5.31340118357,5.10805352696,5.4728005154,5.58755412778,5.0018922018,5.74667939974,5.23736217103,4.88313546047,4.57394270017,5.70059863648,6.51283153459,5.16233559032,5.64187217109,5.74617751241,5.73018849172,6.05234932614,6.15936930845,4.82476813168,98.4553119898
pp44,A1ITBXITLY2952,5.0,4.0,4.0,6.0,2.0,7.0,6.0,2.0,2.0,4.0,6.0,2.0,6.0,6.0,6.0,6.0,5.0,5.0,84.0
pp44,A1OLRUT93TXWEP,5.0,4.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0,5.0,93.0
pp44,A1ZQ7A1CUV6RD8,6.0,6.0,2.0,6.0,5.0,6.0,4.0,7.0,3.0,6.0,7.0,7.0,5.0,7.0,7.0,6.0,6.0,5.0,101.0
pp44,A2F7D8EOTB663,5.0,5.0,6.0,6.0,5.0,6.0,1.0,3.0,6.0,5.0,7.0,5.0,5.0,7.0,6.0,7.0,6.0,5.0,96.0
pp44,A323WW03VM8089,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.5,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,63.5
pp44,A34M93NJC830DP,5.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,6.0,6.0,4.0,6.0,5.0,85.0
pp44,ABM77ZQWCHPNX,6.0,5.0,5.0,3.0,4.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,7.0,104.0
pp44,ANUXUJE8QRE0C,6.0,6.0,6.0,7.0,5.0,7.0,7.0,5.25,3.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,111.25
pp44,ARX0S1CIDJLOX,5.0,7.0,7.0,5.0,5.0,7.0,7.0,2.0,5.0,5.0,7.0,5.0,4.0,7.0,6.0,6.0,7.0,5.0,102.0
pp44,AGGR,5.06080510012,4.59767870788,4.59233271896,5.44494554006,3.90723722481,6.25296772846,4.63714880309,3.63257273786,4.35968019481,5.06849873507,5.84120126979,4.24373353799,4.86738743902,6.14843040859,5.89109171391,5.58591249265,6.0780217565,5.14128792121,91.3509340308
pp45,A1ITBXITLY2952,7.0,7.0,7.0,7.0,5.0,7.0,4.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,113.0
pp45,A1OLRUT93TXWEP,6.0,5.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,5.0,4.0,87.0
pp45,A1ZQ7A1CUV6RD8,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.25,7.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,117.25
pp45,A2F7D8EOTB663,6.0,6.0,5.0,7.0,5.0,7.0,1.0,6.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,105.0
pp45,A323WW03VM8089,4.0,5.0,5.0,6.0,7.0,4.0,4.0,3.5,3.0,6.0,3.0,6.0,4.0,4.0,3.0,6.0,6.0,4.0,83.5
pp45,A34M93NJC830DP,4.0,4.0,4.0,5.0,5.0,6.0,2.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,77.0
pp45,ABM77ZQWCHPNX,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.25,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,109.25
pp45,ANUXUJE8QRE0C,6.0,6.0,6.0,7.0,6.0,7.0,4.0,3.5,6.0,7.0,5.0,6.0,7.0,5.0,3.0,7.0,6.0,6.0,103.5
pp45,ARX0S1CIDJLOX,4.0,4.0,3.0,5.0,4.0,6.0,1.0,7.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,6.0,2.0,3.0,63.0
pp45,AGGR,5.53897887148,5.43551269706,5.18801286286,5.91048003584,5.25152370644,6.28962198841,3.14015209084,4.7397760221,5.66082144242,4.96345393298,5.0970812793,5.59511191916,5.17790702821,4.83338297315,4.69223384234,6.01142109881,5.32785799358,5.03675544352,93.8900852285
pp47,A1ITBXITLY2952,4.0,3.0,4.0,5.0,3.0,6.0,1.0,3.0,1.0,4.0,6.0,3.0,5.0,4.0,4.0,5.0,6.0,3.0,70.0
pp47,A1OLRUT93TXWEP,5.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,91.0
pp47,A1ZQ7A1CUV6RD8,2.0,2.0,3.0,2.0,1.0,2.0,1.0,7.0,2.0,1.0,7.0,2.0,2.0,7.0,7.0,2.0,5.0,1.0,56.0
pp47,A2F7D8EOTB663,6.0,6.0,6.0,7.0,6.0,7.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,107.0
pp47,A323WW03VM8089,3.0,2.0,1.0,4.0,2.0,2.0,4.0,5.25,4.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,54.25
pp47,A34M93NJC830DP,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,86.0
pp47,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,1.0,4.0,7.0,3.0,3.0,1.0,1.0,4.0,7.0,4.0,73.0
pp47,ANUXUJE8QRE0C,5.0,5.0,6.0,6.0,4.0,3.0,1.0,5.25,3.0,4.0,5.0,3.0,6.0,3.0,2.0,5.0,6.0,4.0,76.25
pp47,ARX0S1CIDJLOX,4.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,7.0,2.0,5.0,2.0,2.0,3.0,6.0,2.0,63.0
pp47,AGGR,4.50422569227,4.1894075008,4.54136167045,4.69219733765,3.6833520267,4.75422904007,2.88884680149,4.20934072547,4.08654429333,4.47669743541,5.89737676649,3.64773832077,4.88189890141,4.43413395344,4.16080623808,4.65483022031,5.95458928911,3.81442944241,79.4720056557
pp48,A1ITBXITLY2952,3.0,3.0,4.0,3.0,1.0,5.0,6.0,3.0,6.0,2.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,68.0
pp48,A1OLRUT93TXWEP,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,89.0
pp48,A1ZQ7A1CUV6RD8,4.0,2.0,2.0,5.0,1.0,5.0,1.0,3.5,4.0,1.0,7.0,2.0,1.0,6.0,6.0,6.0,5.0,5.0,66.5
pp48,A2F7D8EOTB663,4.0,3.0,4.0,5.0,4.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,6.0,7.0,6.0,6.0,6.0,88.0
pp48,A323WW03VM8089,3.0,3.0,3.0,3.0,4.0,3.0,3.0,7.0,4.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,65.0
pp48,A34M93NJC830DP,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,79.0
pp48,ABM77ZQWCHPNX,3.0,3.0,4.0,3.0,3.0,2.0,7.0,7.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,73.0
pp48,ANUXUJE8QRE0C,4.0,4.0,4.0,5.0,2.0,6.0,6.0,3.5,4.0,5.0,5.0,2.0,6.0,7.0,7.0,4.0,6.0,6.0,86.5
pp48,ARX0S1CIDJLOX,2.0,1.0,1.0,1.0,2.0,4.0,6.0,5.0,2.0,3.0,6.0,1.0,2.0,6.0,6.0,2.0,6.0,6.0,62.0
pp48,AGGR,3.88803324761,3.41441167587,3.76783874907,3.72215190753,2.94785499557,4.59237972345,5.20646065759,4.22012919927,4.22628231791,4.41060253529,5.35768380608,3.02951716106,3.70517243394,5.20581459739,5.22075435717,4.64934112355,4.896577308,4.66061670997,77.1216225063
pp49,A1ITBXITLY2952,6.0,6.0,5.0,6.0,4.0,6.0,5.0,2.0,7.0,4.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,92.0
pp49,A1OLRUT93TXWEP,6.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,6.0,7.0,4.0,94.0
pp49,A1ZQ7A1CUV6RD8,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,3.0,7.0,7.0,6.0,2.0,7.0,7.0,7.0,6.0,7.0,110.0
pp49,A2F7D8EOTB663,6.0,5.0,6.0,7.0,5.0,7.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,6.0,101.0
pp49,A323WW03VM8089,4.0,5.0,5.0,5.0,4.0,4.0,3.0,7.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,7.0,7.0,3.0,85.0
pp49,A34M93NJC830DP,4.0,4.0,3.0,4.0,4.0,6.0,6.0,4.0,6.0,5.0,5.0,4.0,2.0,6.0,6.0,5.0,5.0,5.0,84.0
pp49,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,5.0,4.0,3.0,7.0,7.0,5.0,6.0,6.0,5.0,7.0,7.0,5.0,6.0,7.0,96.0
pp49,ANUXUJE8QRE0C,5.0,6.0,6.0,7.0,6.0,6.0,3.0,5.25,6.0,6.0,5.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,105.25
pp49,ARX0S1CIDJLOX,4.0,3.0,3.0,7.0,7.0,6.0,1.0,2.0,3.0,6.0,4.0,5.0,1.0,5.0,4.0,6.0,7.0,3.0,77.0
pp49,AGGR,5.10907351652,4.88910193919,4.79598817201,5.55081981801,4.8336393059,5.85971663346,4.32827199904,4.03415136539,5.47611503292,5.08737228473,4.85571625109,4.635598874,3.60251698209,5.99988992679,5.91226461833,6.046410136,6.17946926227,5.22697273659,92.4230888543
pp50,A1ITBXITLY2952,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,104.0
pp50,A1OLRUT93TXWEP,7.0,6.0,6.0,6.0,5.0,7.0,5.0,4.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,107.0
pp50,A1ZQ7A1CUV6RD8,7.0,6.0,3.0,7.0,6.0,6.0,3.0,5.25,6.0,4.0,7.0,6.0,1.0,7.0,7.0,7.0,5.0,7.0,100.25
pp50,A2F7D8EOTB663,5.0,5.0,5.0,7.0,5.0,7.0,3.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0,99.0
pp50,A323WW03VM8089,2.0,2.0,1.0,4.0,3.0,4.0,3.0,7.0,4.0,2.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,2.0,67.0
pp50,A34M93NJC830DP,6.0,5.0,3.0,5.0,5.0,6.0,3.0,4.0,7.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,93.0
pp50,ABM77ZQWCHPNX,6.0,6.0,2.0,6.0,5.0,7.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,106.0
pp50,ANUXUJE8QRE0C,6.0,6.0,6.0,7.0,5.0,7.0,3.0,3.5,6.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,7.0,105.5
pp50,ARX0S1CIDJLOX,5.0,4.0,3.0,5.0,4.0,7.0,4.0,3.0,6.0,3.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,97.0
pp50,AGGR,5.77004140745,5.2643017724,4.12034284393,5.83570335214,4.84964368682,6.36520161789,4.06120941454,4.57824655502,6.24715397176,4.34872671283,5.9102430211,5.40524807197,5.60457267794,6.4418705034,6.19255483781,6.42555208856,5.54091936456,5.7585972903,98.7201291904
pp52,A1ITBXITLY2952,3.0,3.0,2.0,4.0,3.0,6.0,5.0,3.0,2.0,4.0,4.0,2.0,3.0,6.0,5.0,5.0,4.0,3.0,67.0
pp52,A1OLRUT93TXWEP,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,4.0,6.0,5.0,6.0,7.0,6.0,4.0,87.0
pp52,A1ZQ7A1CUV6RD8,4.0,4.0,3.0,5.0,3.0,2.0,1.0,5.25,5.0,1.0,7.0,1.0,2.0,7.0,7.0,7.0,7.0,6.0,77.25
pp52,A2F7D8EOTB663,5.0,5.0,5.0,5.0,5.0,6.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,7.0,6.0,7.0,6.0,6.0,93.0
pp52,A323WW03VM8089,3.0,3.0,4.0,3.0,3.0,4.0,4.0,7.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,63.0
pp52,A34M93NJC830DP,4.0,4.0,4.0,4.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,6.0,6.0,4.0,6.0,6.0,83.0
pp52,ABM77ZQWCHPNX,3.0,3.0,4.0,4.0,3.0,5.0,2.0,7.0,3.0,5.0,6.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,71.0
pp52,ANUXUJE8QRE0C,4.0,4.0,5.0,5.0,3.0,4.0,6.0,7.0,2.0,7.0,7.0,3.0,2.0,5.0,5.0,4.0,6.0,4.0,83.0
pp52,ARX0S1CIDJLOX,5.0,6.0,5.0,5.0,4.0,7.0,3.0,3.0,6.0,5.0,7.0,4.0,2.0,7.0,7.0,5.0,7.0,6.0,94.0
pp52,AGGR,4.05795182607,3.96250868075,4.03038112019,4.08612531613,3.30791272485,5.1652383872,3.81025134956,4.43135461213,4.1873264182,4.68299080403,5.62228728884,3.01138233522,3.4167546091,5.74609575951,5.55843995318,5.21509482577,5.65352481043,4.53265260743,80.4782734286
pp53,A1ITBXITLY2952,6.0,6.0,6.0,6.0,5.0,6.0,7.0,4.0,1.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,101.0
pp53,A1OLRUT93TXWEP,6.0,5.0,6.0,7.0,6.0,7.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,106.0
pp53,A1ZQ7A1CUV6RD8,6.0,5.0,6.0,7.0,3.0,7.0,1.0,7.0,6.0,3.0,7.0,4.0,2.0,7.0,7.0,7.0,7.0,6.0,98.0
pp53,A2F7D8EOTB663,6.0,6.0,6.0,7.0,6.0,7.0,5.0,5.0,2.0,5.0,5.0,7.0,5.0,6.0,6.0,7.0,6.0,7.0,104.0
pp53,A323WW03VM8089,4.0,4.0,2.0,5.0,6.0,3.0,4.0,5.25,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,74.25
pp53,A34M93NJC830DP,4.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,76.0
pp53,ABM77ZQWCHPNX,5.0,5.0,5.0,6.0,6.0,6.0,6.0,3.5,2.0,6.0,3.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,96.5
pp53,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,1.0,7.0,5.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,113.0
pp53,ARX0S1CIDJLOX,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,2.0,5.0,4.0,3.0,4.0,7.0,7.0,3.0,96.0
pp53,AGGR,5.39482100978,5.03762185653,5.20551941136,6.22020443196,5.5999828715,5.8639517685,5.5864519808,5.40031469684,2.27251605954,5.35525455847,4.63246739501,5.46113064156,4.72087043474,5.42729906422,5.60962283208,6.01485677536,6.13901746037,5.42540686241,95.367310111
pp55,A1ITBXITLY2952,6.0,6.0,7.0,6.0,5.0,6.0,7.0,4.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,109.0
pp55,A1OLRUT93TXWEP,5.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,103.0
pp55,A1ZQ7A1CUV6RD8,5.0,4.0,4.0,6.0,2.0,5.0,1.0,7.0,6.0,1.0,7.0,4.0,2.0,7.0,7.0,6.0,5.0,6.0,85.0
pp55,A2F7D8EOTB663,7.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,117.0
pp55,A323WW03VM8089,4.0,5.0,5.0,3.0,5.0,5.0,4.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,3.0,81.0
pp55,A34M93NJC830DP,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,92.0
pp55,ABM77ZQWCHPNX,5.0,5.0,5.0,3.0,5.0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,100.0
pp55,ANUXUJE8QRE0C,5.0,5.0,6.0,5.0,5.0,5.0,7.0,5.25,3.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,101.25
pp55,ARX0S1CIDJLOX,6.0,6.0,6.0,5.0,5.0,6.0,7.0,4.0,4.0,6.0,7.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0,102.0
pp55,AGGR,5.41596625181,5.42580511229,5.63905766062,5.20724696553,4.79514067564,5.98188469135,6.25746060003,4.81782795291,5.13078924822,5.92726867235,5.96485446638,4.89663746304,5.5121846745,6.28930614936,5.59942691507,5.84128425422,6.00621258018,5.84962312237,100.557977456
pp56,A1ITBXITLY2952,4.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,84.0
pp56,A1OLRUT93TXWEP,5.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,3.0,81.0
pp56,A1ZQ7A1CUV6RD8,5.0,5.0,6.0,7.0,4.0,6.0,4.0,7.0,6.0,4.0,7.0,6.0,2.0,7.0,7.0,6.0,6.0,6.0,101.0
pp56,A2F7D8EOTB663,5.0,5.0,6.0,6.0,6.0,7.0,2.0,4.0,5.0,6.0,7.0,3.0,4.0,6.0,6.0,7.0,6.0,6.0,97.0
pp56,A323WW03VM8089,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.25,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,65.25
pp56,A34M93NJC830DP,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,84.0
pp56,ABM77ZQWCHPNX,3.0,3.0,4.0,6.0,2.0,5.0,4.0,7.0,2.0,3.0,6.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,67.0
pp56,ANUXUJE8QRE0C,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.25,6.0,7.0,5.0,3.0,6.0,6.0,5.0,6.0,7.0,4.0,102.25
pp56,ARX0S1CIDJLOX,5.0,6.0,6.0,6.0,5.0,5.0,7.0,3.0,6.0,5.0,7.0,5.0,5.0,4.0,4.0,6.0,7.0,2.0,94.0
pp56,AGGR,4.43783307606,4.16808919198,4.81388521452,4.96429080934,4.22268832593,5.26734278559,5.04005517336,4.28361096637,4.2330270152,4.60846631705,5.87070594442,3.90828839932,4.89659331096,5.04762585886,4.73249182834,5.42235049818,5.95799892413,3.89571089498,85.7710545346
pp57,A1ITBXITLY2952,7.0,7.0,7.0,7.0,6.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,120.0
pp57,A1OLRUT93TXWEP,6.0,5.0,5.0,7.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,108.0
pp57,A1ZQ7A1CUV6RD8,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,120.0
pp57,A2F7D8EOTB663,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,119.0
pp57,A323WW03VM8089,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.25,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,104.25
pp57,A34M93NJC830DP,7.0,6.0,5.0,6.0,6.0,7.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,107.0
pp57,ABM77ZQWCHPNX,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,114.0
pp57,ANUXUJE8QRE0C,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.25,5.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,117.25
pp57,ARX0S1CIDJLOX,5.0,5.0,4.0,5.0,5.0,7.0,7.0,3.0,6.0,5.0,7.0,3.0,6.0,6.0,6.0,7.0,5.0,6.0,98.0
pp57,AGGR,6.55909056886,6.18402952603,5.47016818315,6.20603409506,6.27306948742,6.86750557639,6.9337527882,4.57473294712,6.19658287619,6.46304340782,6.25200855742,6.02213397667,6.42801315315,6.16225260589,6.10936046165,6.72840513159,6.18051331895,6.31012076571,111.920817427
pp58,A1ITBXITLY2952,6.0,7.0,7.0,6.0,5.0,7.0,7.0,4.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,114.0
pp58,A1OLRUT93TXWEP,6.0,5.0,6.0,5.0,6.0,5.0,7.0,3.0,5.0,7.0,6.0,5.0,6.0,4.0,5.0,6.0,7.0,4.0,98.0
pp58,A1ZQ7A1CUV6RD8,6.0,5.0,7.0,7.0,3.0,7.0,6.0,7.0,7.0,6.0,7.0,2.0,1.0,7.0,7.0,7.0,6.0,4.0,102.0
pp58,A2F7D8EOTB663,5.0,5.0,6.0,6.0,4.0,5.0,7.0,3.0,7.0,7.0,7.0,3.0,4.0,6.0,5.0,7.0,6.0,4.0,97.0
pp58,A323WW03VM8089,3.0,3.0,3.0,4.0,3.0,4.0,5.0,7.0,3.0,6.0,4.0,2.0,3.0,4.0,3.0,4.0,6.0,2.0,69.0
pp58,A34M93NJC830DP,5.0,4.0,4.0,5.0,5.0,3.0,6.0,4.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,87.0
pp58,ABM77ZQWCHPNX,4.0,4.0,4.0,2.0,2.0,7.0,7.0,3.5,2.0,7.0,7.0,2.0,2.0,4.0,4.0,5.0,7.0,4.0,77.5
pp58,ANUXUJE8QRE0C,5.0,5.0,6.0,7.0,5.0,3.0,7.0,7.0,5.0,7.0,7.0,4.0,5.0,5.0,6.0,7.0,7.0,6.0,104.0
pp58,ARX0S1CIDJLOX,5.0,6.0,6.0,6.0,5.0,5.0,7.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,2.0,92.0
pp58,AGGR,5.20562296024,5.02272454576,5.49666195656,5.37421859502,4.62066574061,4.95991368018,6.60574956846,4.27403775482,5.3324276401,6.52345629847,5.94123176766,4.1801127924,4.96176767423,5.20570349078,5.01836352351,6.02196923935,6.27555764079,4.42208638863,95.4422712576
pp59,A1ITBXITLY2952,5.0,5.0,5.0,6.0,6.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0,5.0,5.0,99.0
pp59,A1OLRUT93TXWEP,6.0,6.0,7.0,6.0,7.0,4.0,6.0,5.0,5.0,7.0,7.0,6.0,5.0,5.0,4.0,7.0,7.0,6.0,106.0
pp59,A1ZQ7A1CUV6RD8,5.0,6.0,6.0,7.0,6.0,5.0,7.0,5.25,4.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,110.25
pp59,A2F7D8EOTB663,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,112.0
pp59,A323WW03VM8089,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.25,4.0,7.0,4.0,5.0,4.0,5.0,4.0,6.0,7.0,5.0,92.25
pp59,A34M93NJC830DP,6.0,5.0,6.0,6.0,7.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,7.0,5.0,98.0
pp59,ABM77ZQWCHPNX,5.0,5.0,5.0,6.0,6.0,5.0,2.0,7.0,5.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,6.0,6.0,100.0
pp59,ANUXUJE8QRE0C,6.0,7.0,6.0,7.0,7.0,4.0,7.0,3.5,5.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,110.5
pp59,ARX0S1CIDJLOX,6.0,6.0,5.0,7.0,7.0,5.0,7.0,6.0,5.0,7.0,3.0,7.0,4.0,2.0,5.0,6.0,7.0,5.0,100.0
pp59,AGGR,5.57449139384,5.56638538032,5.8588373141,6.25583870235,6.52391736367,4.6671741192,6.06409782932,5.06018569988,4.99416567885,6.38481691887,5.4839458568,6.13901746037,4.80223590513,5.39850195419,5.73288241093,6.14987631041,6.47227218803,5.55442023188,102.683062718
pp60,A1ITBXITLY2952,6.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,107.0
pp60,A1OLRUT93TXWEP,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,7.0,5.0,5.0,3.0,5.0,5.0,6.0,4.0,92.0
pp60,A1ZQ7A1CUV6RD8,5.0,5.0,6.0,7.0,6.0,6.0,6.0,1.75,3.0,6.0,4.0,5.0,3.0,6.0,7.0,7.0,7.0,7.0,97.75
pp60,A2F7D8EOTB663,6.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,6.0,7.0,6.0,6.0,103.0
pp60,A323WW03VM8089,4.0,5.0,6.0,6.0,6.0,5.0,3.0,3.5,4.0,6.0,3.0,5.0,2.0,3.0,4.0,5.0,6.0,3.0,79.5
pp60,A34M93NJC830DP,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,4.0,4.0,3.0,6.0,4.0,81.0
pp60,ABM77ZQWCHPNX,4.0,4.0,4.0,4.0,5.0,2.0,4.0,1.75,3.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,66.75
